part,measure,step,alter,octave,duration,type,dotted,rest
P1,92,A,,5,2,16th,False,False
P1,93,D,,6,4,eighth,False,False
P1,93,D,,6,4,eighth,False,False
P1,93,D,,6,4,eighth,False,False
P1,93,B,,5,4,eighth,False,False
P1,93,C,,6,4,eighth,False,False
P1,93,C,,6,4,eighth,False,False
P1,93,C,,6,4,eighth,False,False
P1,93,A,,5,4,eighth,False,False
P1,94,B,,5,2,16th,False,False
P1,94,A,,5,2,16th,False,False
P1,94,B,,5,2,16th,False,False
P1,94,C,,6,2,16th,False,False
P1,94,D,,6,2,16th,False,False
P1,94,C,,6,2,16th,False,False
P1,94,B,,5,2,16th,False,False
P1,94,D,,6,2,16th,False,False
P1,94,C,,6,2,16th,False,False
P1,94,D,,6,2,16th,False,False
P1,94,E,,6,2,16th,False,False
P1,94,C,,6,2,16th,False,False
P1,94,A,,5,8,quarter,False,False
P1,95,,,,8,quarter,False,True
P1,95,,,,4,eighth,False,True
P1,95,C,,6,4,eighth,False,False
P1,95,C,,6,4,eighth,False,False
P1,95,A,,5,2,16th,False,False
P1,95,B,,5,2,16th,False,False
P1,95,C,,6,4,eighth,False,False
P1,95,A,,5,2,16th,False,False
P1,95,B,,5,2,16th,False,False
P1,96,C,,6,4,eighth,False,False
P1,96,E,,6,4,eighth,False,False
P1,96,C,,6,4,eighth,False,False
P1,96,E,,6,4,eighth,False,False
P1,96,C,,6,4,eighth,False,False
P1,96,A,,5,2,16th,False,False
P1,96,B,,5,2,16th,False,False
P1,96,C,,6,4,eighth,False,False
P1,96,A,,5,4,eighth,False,False
P1,97,A,,5,4,eighth,False,False
P1,97,C,,6,4,eighth,False,False
P1,97,A,,5,4,eighth,False,False
P1,97,C,,6,4,eighth,False,False
P1,97,G,,5,4,eighth,False,False
P1,97,B,,5,4,eighth,False,False
P1,97,G,,5,4,eighth,False,False
P1,97,B,,5,4,eighth,False,False
P1,98,G,,5,4,eighth,False,False
P1,98,B,,5,4,eighth,False,False
P1,98,G,,5,4,eighth,False,False
P1,98,B,,5,4,eighth,False,False
P1,98,F,,5,4,eighth,False,False
P1,98,A,,5,4,eighth,False,False
P1,98,F,,5,4,eighth,False,False
P1,98,A,,5,4,eighth,False,False
P1,99,F,,5,4,eighth,False,False
P1,99,A,,5,4,eighth,False,False
P1,99,F,,5,4,eighth,False,False
P1,99,D,,6,4,eighth,False,False
P1,99,B,,5,8,quarter,False,False
P1,99,,,,4,eighth,False,True
P1,99,A,,5,4,eighth,False,False
P1,100,A,,5,8,quarter,False,False
P1,100,,,,8,quarter,False,True
P1,100,,,,8,quarter,False,True
P1,100,,,,4,eighth,False,True
P1,100,A,,5,4,eighth,False,False
P1,101,A,,5,8,quarter,False,False
P1,101,,,,8,quarter,False,True
P1,101,,,,16,half,False,True
P1,102,,,,32,,False,True
P1,103,,,,16,half,False,True
P1,103,,,,8,quarter,False,True
P1,103,,,,4,eighth,False,True
P1,103,F,,5,4,eighth,False,False
P1,104,C,,5,4,eighth,False,False
P1,104,A,,4,2,16th,False,False
P1,104,F,,4,2,16th,False,False
P1,104,C,,5,4,eighth,False,False
P1,104,A,,4,2,16th,False,False
P1,104,F,,4,2,16th,False,False
P1,104,C,,5,4,eighth,False,False
P1,104,F,,5,4,eighth,False,False
P1,104,C,,5,4,eighth,False,False
P1,104,F,,5,4,eighth,False,False
P1,105,C,,5,4,eighth,False,False
P1,105,A,,4,2,16th,False,False
P1,105,F,,4,2,16th,False,False
P1,105,C,,5,4,eighth,False,False
P1,105,A,,4,2,16th,False,False
P1,105,F,,4,2,16th,False,False
P1,105,C,,5,4,eighth,False,False
P1,105,F,,5,4,eighth,False,False
P1,105,C,,5,4,eighth,False,False
P1,105,C,,5,2,16th,False,False
P1,105,C,,5,2,16th,False,False
P1,106,C,,5,8,quarter,False,False
P1,106,,,,4,eighth,False,True
P1,106,C,,5,2,16th,False,False
P1,106,C,,5,2,16th,False,False
P1,106,C,,5,8,quarter,False,False
P1,106,,,,4,eighth,False,True
P1,106,C,,5,2,16th,False,False
P1,106,C,,5,2,16th,False,False
P1,107,C,,5,8,quarter,False,False
P1,107,,,,4,eighth,False,True
P1,107,C,,5,2,16th,False,False
P1,107,C,,5,2,16th,False,False
P1,107,C,,5,8,quarter,False,False
P1,107,,,,8,quarter,False,True
P1,108,F,,5,4,eighth,False,False
P1,108,F,,5,4,eighth,False,False
P1,108,F,,5,4,eighth,False,False
P1,108,F,,5,4,eighth,False,False
P1,108,F,,5,4,eighth,False,False
P1,108,F,,5,4,eighth,False,False
P1,108,F,,5,4,eighth,False,False
P1,108,F,,5,4,eighth,False,False
P1,109,G,,5,4,eighth,False,False
P1,109,G,,5,4,eighth,False,False
P1,109,G,,5,4,eighth,False,False
P1,109,G,,5,4,eighth,False,False
P1,109,G,,5,4,eighth,False,False
P1,109,G,,5,4,eighth,False,False
P1,109,G,,5,4,eighth,False,False
P1,109,G,,5,4,eighth,False,False
P1,110,G,,5,4,eighth,False,False
P1,110,C,,5,4,eighth,False,False
P1,110,G,,5,4,eighth,False,False
P1,110,G,,5,4,eighth,False,False
P1,110,C,,6,4,eighth,False,False
P1,110,G,,5,4,eighth,False,False
P1,110,G,,5,4,eighth,False,False
P1,110,C,,5,4,eighth,False,False
P1,111,A,,4,4,eighth,False,False
P1,111,A,,4,4,eighth,False,False
P1,111,A,,4,4,eighth,False,False
P1,111,A,,4,4,eighth,False,False
P1,111,A,,4,4,eighth,False,False
P1,111,A,,4,4,eighth,False,False
P1,111,A,,4,4,eighth,False,False
P1,111,A,,4,4,eighth,False,False
P1,112,A,,4,4,eighth,False,False
P1,112,A,,4,4,eighth,False,False
P1,112,A,,4,4,eighth,False,False
P1,112,A,,4,4,eighth,False,False
P1,112,A,,4,4,eighth,False,False
P1,112,A,,4,4,eighth,False,False
P1,112,A,,4,4,eighth,False,False
P1,112,A,,4,4,eighth,False,False
P1,113,F,,4,4,eighth,False,False
P1,113,F,,4,4,eighth,False,False
P1,113,F,,4,4,eighth,False,False
P1,113,F,,4,4,eighth,False,False
P1,113,F,,4,4,eighth,False,False
P1,113,F,,4,4,eighth,False,False
P1,113,F,,4,4,eighth,False,False
P1,113,F,,4,4,eighth,False,False
P1,114,C,,5,4,eighth,False,False
P1,114,G,,5,2,16th,False,False
P1,114,F,,5,2,16th,False,False
P1,114,G,,5,4,eighth,False,False
P1,114,C,,5,4,eighth,False,False
P1,114,C,,5,4,eighth,False,False
P1,114,C,,6,2,16th,False,False
P1,114,B,-1,5,2,16th,False,False
P1,114,C,,6,4,eighth,False,False
P1,114,C,,5,4,eighth,False,False
P1,115,C,,5,4,eighth,False,False
P1,115,G,,5,2,16th,False,False
P1,115,F,,5,2,16th,False,False
P1,115,G,,5,4,eighth,False,False
P1,115,C,,5,4,eighth,False,False
P1,115,C,,5,4,eighth,False,False
P1,115,C,,6,2,16th,False,False
P1,115,B,-1,5,2,16th,False,False
P1,115,C,,6,4,eighth,False,False
P1,115,F,,5,2,16th,False,False
P1,115,G,,5,2,16th,False,False
P1,116,F,,5,4,eighth,False,False
P1,116,C,,5,4,eighth,False,False
P1,116,C,,5,4,eighth,False,False
P1,116,A,,4,4,eighth,False,False
P1,116,A,,4,4,eighth,False,False
P1,116,F,,4,4,eighth,False,False
P1,116,F,,4,4,eighth,False,False
P1,116,F,,5,4,eighth,False,False
P1,117,F,,5,4,eighth,False,False
P1,117,C,,5,4,eighth,False,False
P1,117,C,,5,4,eighth,False,False
P1,117,A,,4,4,eighth,False,False
P1,117,A,,4,4,eighth,False,False
P1,117,F,,4,4,eighth,False,False
P1,117,F,,4,4,eighth,False,False
P1,117,C,,5,2,16th,False,False
P1,117,C,,5,2,16th,False,False
P1,118,C,,5,8,quarter,False,False
P1,118,,,,4,eighth,False,True
P1,118,C,,5,2,16th,False,False
P1,118,C,,5,2,16th,False,False
P1,118,C,,5,8,quarter,False,False
P1,118,,,,4,eighth,False,True
P1,118,C,,5,2,16th,False,False
P1,118,C,,5,2,16th,False,False
P1,119,C,,5,4,eighth,False,False
P1,119,F,,5,2,16th,False,False
P1,119,C,,5,2,16th,False,False
P1,119,A,,4,2,16th,False,False
P1,119,F,,4,2,16th,False,False
P1,119,C,,5,4,eighth,False,False
P1,119,A,,4,12,quarter,True,False
P2,1,F,,5,4,eighth,False,False
P2,2,C,,5,4,eighth,False,False
P2,2,A,,4,2,16th,False,False
P2,2,B,-1,4,2,16th,False,False
P2,2,C,,5,4,eighth,False,False
P2,2,A,,4,2,16th,False,False
P2,2,B,-1,4,2,16th,False,False
P2,2,C,,5,4,eighth,False,False
P2,2,F,,5,4,eighth,False,False
P2,2,C,,5,4,eighth,False,False
P2,2,F,,5,4,eighth,False,False
P2,3,C,,5,4,eighth,False,False
P2,3,A,,4,2,16th,False,False
P2,3,B,-1,4,2,16th,False,False
P2,3,C,,5,4,eighth,False,False
P2,3,A,,4,2,16th,False,False
P2,3,B,-1,4,2,16th,False,False
P2,3,C,,5,4,eighth,False,False
P2,3,F,,5,4,eighth,False,False
P2,3,C,,5,4,eighth,False,False
P2,3,F,,5,4,eighth,False,False
P2,4,G,,5,2,16th,False,False
P2,4,F,,5,2,16th,False,False
P2,4,G,,5,2,16th,False,False
P2,4,A,,5,2,16th,False,False
P2,4,B,-1,5,2,16th,False,False
P2,4,A,,5,2,16th,False,False
P2,4,B,-1,5,2,16th,False,False
P2,4,A,,5,2,16th,False,False
P2,4,G,,5,2,16th,False,False
P2,4,F,,5,2,16th,False,False
P2,4,E,,5,2,16th,False,False
P2,4,D,,5,2,16th,False,False
P2,4,C,,5,2,16th,False,False
P2,4,F,,5,2,16th,False,False
P2,4,E,,5,2,16th,False,False
P2,4,F,,5,2,16th,False,False
P2,5,G,,5,2,16th,False,False
P2,5,F,,5,2,16th,False,False
P2,5,G,,5,2,16th,False,False
P2,5,A,,5,2,16th,False,False
P2,5,B,-1,5,2,16th,False,False
P2,5,A,,5,2,16th,False,False
P2,5,B,-1,5,2,16th,False,False
P2,5,A,,5,2,16th,False,False
P2,5,G,,5,2,16th,False,False
P2,5,F,,5,2,16th,False,False
P2,5,E,,5,2,16th,False,False
P2,5,D,,5,2,16th,False,False
P2,5,C,,5,2,16th,False,False
P2,5,B,-1,4,2,16th,False,False
P2,5,A,,4,2,16th,False,False
P2,5,G,,4,2,16th,False,False
P2,6,F,,4,4,eighth,False,False
P2,6,A,,4,2,16th,False,False
P2,6,G,,4,2,16th,False,False
P2,6,F,,4,4,eighth,False,False
P2,6,C,,5,2,16th,False,False
P2,6,B,-1,4,2,16th,False,False
P2,6,A,,4,4,eighth,False,False
P2,6,F,,5,4,eighth,False,False
P2,6,C,,5,2,16th,False,False
P2,6,B,-1,4,2,16th,False,False
P2,6,A,,4,2,16th,False,False
P2,6,G,,4,2,16th,False,False
P2,7,F,,4,4,eighth,False,False
P2,7,A,,4,2,16th,False,False
P2,7,G,,4,2,16th,False,False
P2,7,F,,4,4,eighth,False,False
P2,7,C,,5,2,16th,False,False
P2,7,B,-1,4,2,16th,False,False
P2,7,A,,4,4,eighth,False,False
P2,7,F,,5,4,eighth,False,False
P2,7,C,,5,2,16th,False,False
P2,7,D,,5,2,16th,False,False
P2,7,E,,5,2,16th,False,False
P2,7,F,,5,2,16th,False,False
P2,8,G,,5,2,16th,False,False
P2,8,A,,5,2,16th,False,False
P2,8,B,-1,5,2,16th,False,False
P2,8,G,,5,2,16th,False,False
P2,8,A,,5,2,16th,False,False
P2,8,F,,5,2,16th,False,False
P2,8,C,,5,2,16th,False,False
P2,8,F,,5,2,16th,False,False
P2,8,G,,5,2,16th,False,False
P2,8,A,,5,2,16th,False,False
P2,8,B,-1,5,2,16th,False,False
P2,8,G,,5,2,16th,False,False
P2,8,B,-1,5,2,16th,False,False
P2,8,F,,5,2,16th,False,False
P2,8,C,,6,4,eighth,False,False
P2,9,B,-1,5,2,16th,False,False
P2,9,A,,5,2,16th,False,False
P2,9,G,,5,2,16th,False,False
P2,9,F,,5,2,16th,False,False
P2,9,C,,5,4,eighth,False,False
P2,9,E,,5,4,eighth,False,False
P2,9,F,,5,4,eighth,False,False
P2,9,E,,5,2,16th,False,False
P2,9,D,,5,2,16th,False,False
P2,9,C,,5,2,16th,False,False
P2,9,B,-1,4,2,16th,False,False
P2,9,A,,4,2,16th,False,False
P2,9,G,,4,2,16th,False,False
P2,10,F,,4,8,quarter,False,False
P2,10,,,,8,quarter,False,True
P2,10,,,,16,half,False,True
P2,11,,,,16,half,False,True
P2,11,,,,8,quarter,False,True
P2,11,,,,4,eighth,False,True
P2,11,F,,5,4,eighth,False,False
P2,12,C,,5,4,eighth,False,False
P2,12,A,,4,2,16th,False,False
P2,12,B,-1,4,2,16th,False,False
P2,12,C,,5,4,eighth,False,False
P2,12,A,,4,2,16th,False,False
P2,12,B,-1,4,2,16th,False,False
P2,12,C,,5,4,eighth,False,False
P2,12,F,,5,4,eighth,False,False
P2,12,C,,5,4,eighth,False,False
P2,12,F,,5,4,eighth,False,False
P2,13,C,,5,4,eighth,False,False
P2,13,A,,4,2,16th,False,False
P2,13,B,-1,4,2,16th,False,False
P2,13,C,,5,4,eighth,False,False
P2,13,A,,4,2,16th,False,False
P2,13,B,-1,4,2,16th,False,False
P2,13,C,,5,4,eighth,False,False
P2,13,F,,5,4,eighth,False,False
P2,13,C,,5,8,quarter,False,False
P2,14,,,,32,,False,True
P2,15,,,,16,half,False,True
P2,15,,,,8,quarter,False,True
P2,15,,,,4,eighth,False,True
P2,15,A,,5,4,eighth,False,False
P2,16,G,,5,4,eighth,False,False
P2,16,E,,5,2,16th,False,False
P2,16,F,,5,2,16th,False,False
P2,16,G,,5,4,eighth,False,False
P2,16,E,,5,2,16th,False,False
P2,16,F,,5,2,16th,False,False
P2,16,G,,5,4,eighth,False,False
P2,16,C,,6,4,eighth,False,False
P2,16,G,,5,4,eighth,False,False
P2,16,C,,6,4,eighth,False,False
P2,17,G,,5,4,eighth,False,False
P2,17,E,,5,2,16th,False,False
P2,17,F,,5,2,16th,False,False
P2,17,G,,5,4,eighth,False,False
P2,17,E,,5,2,16th,False,False
P2,17,F,,5,2,16th,False,False
P2,17,G,,5,4,eighth,False,False
P2,17,C,,6,4,eighth,False,False
P2,17,G,,5,4,eighth,False,False
P2,17,G,,5,4,eighth,False,False
P2,18,A,,5,2,16th,False,False
P2,18,B,,5,2,16th,False,False
P2,18,A,,5,2,16th,False,False
P2,18,B,,5,2,16th,False,False
P2,18,B,,5,6,eighth,True,False
P2,18,A,,5,1,32nd,False,False
P2,18,B,,5,1,32nd,False,False
P2,18,C,,6,4,eighth,False,False
P2,18,C,,5,2,16th,False,False
P2,18,D,,5,2,16th,False,False
P2,18,E,,5,2,16th,False,False
P2,18,F,,5,2,16th,False,False
P2,18,G,,5,2,16th,False,False
P2,18,E,,5,2,16th,False,False
P2,19,A,,5,2,16th,False,False
P2,19,F,,5,2,16th,False,False
P2,19,D,,5,2,16th,False,False
P2,19,F,,5,2,16th,False,False
P2,19,B,,4,2,16th,False,False
P2,19,D,,5,2,16th,False,False
P2,19,G,,5,2,16th,False,False
P2,19,F,,5,2,16th,False,False
P2,19,E,,5,2,16th,False,False
P2,19,F,,5,2,16th,False,False
P2,19,G,,5,2,16th,False,False
P2,19,E,,5,2,16th,False,False
P2,19,C,,5,4,eighth,False,False
P2,19,C,,6,4,eighth,False,False
P2,20,G,,5,4,eighth,False,False
P2,20,E,,5,2,16th,False,False
P2,20,F,,5,2,16th,False,False
P2,20,G,,5,4,eighth,False,False
P2,20,E,,5,2,16th,False,False
P2,20,F,,5,2,16th,False,False
P2,20,G,,5,4,eighth,False,False
P2,20,C,,6,4,eighth,False,False
P2,20,G,,5,4,eighth,False,False
P2,20,C,,6,4,eighth,False,False
P2,21,G,,5,4,eighth,False,False
P2,21,E,,5,2,16th,False,False
P2,21,F,,5,2,16th,False,False
P2,21,G,,5,4,eighth,False,False
P2,21,E,,5,2,16th,False,False
P2,21,F,,5,2,16th,False,False
P2,21,G,,5,4,eighth,False,False
P2,21,C,,6,4,eighth,False,False
P2,21,G,,5,2,16th,False,False
P2,21,C,,6,2,16th,False,False
P2,21,E,,5,2,16th,False,False
P2,21,C,,6,2,16th,False,False
P2,22,F,,5,2,16th,False,False
P2,22,C,,6,2,16th,False,False
P2,22,F,,5,2,16th,False,False
P2,22,C,,6,2,16th,False,False
P2,22,F,,5,2,16th,False,False
P2,22,D,,6,2,16th,False,False
P2,22,F,,5,2,16th,False,False
P2,22,D,,6,2,16th,False,False
P2,22,G,,5,2,16th,False,False
P2,22,E,,6,2,16th,False,False
P2,22,G,,5,2,16th,False,False
P2,22,E,,6,2,16th,False,False
P2,22,G,,5,2,16th,False,False
P2,22,C,,6,2,16th,False,False
P2,22,G,,5,2,16th,False,False
P2,22,C,,6,2,16th,False,False
P2,23,F,,5,2,16th,False,False
P2,23,C,,6,2,16th,False,False
P2,23,F,,5,2,16th,False,False
P2,23,C,,6,2,16th,False,False
P2,23,F,,5,2,16th,False,False
P2,23,B,,5,2,16th,False,False
P2,23,F,,5,2,16th,False,False
P2,23,B,,5,2,16th,False,False
P2,23,C,,6,2,16th,False,False
P2,23,G,,5,2,16th,False,False
P2,23,E,,5,2,16th,False,False
P2,23,G,,5,2,16th,False,False
P2,23,C,,5,2,16th,False,False
P2,23,D,,5,2,16th,False,False
P2,23,E,,5,2,16th,False,False
P2,23,C,,5,2,16th,False,False
P2,24,D,,5,2,16th,False,False
P2,24,C,,5,2,16th,False,False
P2,24,D,,5,2,16th,False,False
P2,24,E,,5,2,16th,False,False
P2,24,F,,5,2,16th,False,False
P2,24,E,,5,2,16th,False,False
P2,24,F,,5,2,16th,False,False
P2,24,E,,5,2,16th,False,False
P2,24,D,,5,2,16th,False,False
P2,24,C,,5,2,16th,False,False
P2,24,B,,4,2,16th,False,False
P2,24,A,,4,2,16th,False,False
P2,24,G,,4,2,16th,False,False
P2,24,C,,5,2,16th,False,False
P2,24,B,,4,2,16th,False,False
P2,24,C,,5,2,16th,False,False
P2,25,D,,5,2,16th,False,False
P2,25,C,,5,2,16th,False,False
P2,25,D,,5,2,16th,False,False
P2,25,E,,5,2,16th,False,False
P2,25,F,,5,2,16th,False,False
P2,25,E,,5,2,16th,False,False
P2,25,F,,5,2,16th,False,False
P2,25,E,,5,2,16th,False,False
P2,25,D,,5,2,16th,False,False
P2,25,C,,5,2,16th,False,False
P2,25,B,,4,2,16th,False,False
P2,25,A,,4,2,16th,False,False
P2,25,G,,4,4,eighth,False,False
P2,25,C,,6,4,eighth,False,False
P2,26,C,,6,4,eighth,False,False
P2,26,G,,5,4,eighth,False,False
P2,26,G,,5,4,eighth,False,False
P2,26,E,,5,4,eighth,False,False
P2,26,E,,5,4,eighth,False,False
P2,26,C,,5,4,eighth,False,False
P2,26,C,,5,4,eighth,False,False
P2,26,C,,6,4,eighth,False,False
P2,27,C,,6,4,eighth,False,False
P2,27,G,,5,4,eighth,False,False
P2,27,G,,5,4,eighth,False,False
P2,27,E,,5,4,eighth,False,False
P2,27,E,,5,4,eighth,False,False
P2,27,C,,5,4,eighth,False,False
P2,27,C,,5,4,eighth,False,False
P2,27,G,,5,4,eighth,False,False
P2,28,D,,5,2,16th,False,False
P2,28,E,,5,2,16th,False,False
P2,28,F,,5,2,16th,False,False
P2,28,D,,5,2,16th,False,False
P2,28,E,,5,2,16th,False,False
P2,28,C,,5,2,16th,False,False
P2,28,G,,4,2,16th,False,False
P2,28,C,,5,2,16th,False,False
P2,28,D,,5,2,16th,False,False
P2,28,E,,5,2,16th,False,False
P2,28,F,,5,2,16th,False,False
P2,28,D,,5,2,16th,False,False
P2,28,E,,5,2,16th,False,False
P2,28,C,,5,2,16th,False,False
P2,28,G,,5,4,eighth,False,False
P2,29,F,,5,2,16th,False,False
P2,29,E,,5,2,16th,False,False
P2,29,D,,5,2,16th,False,False
P2,29,C,,5,2,16th,False,False
P2,29,G,,4,4,eighth,False,False
P2,29,B,,4,4,eighth,False,False
P2,29,C,,5,8,quarter,False,False
P2,29,,,,4,eighth,False,True
P2,29,F,,5,4,eighth,False,False
P2,30,F,,5,8,quarter,False,False
P2,30,G,,5,8,quarter,False,False
P2,30,A,,5,8,quarter,False,False
P2,30,,,,4,eighth,False,True
P2,30,F,,5,4,eighth,False,False
P2,31,F,,5,8,quarter,False,False
P2,31,E,,5,8,quarter,False,False
P2,31,F,,5,8,quarter,False,False
P2,31,,,,4,eighth,False,True
P2,31,D,,5,2,16th,False,False
P2,31,E,,5,2,16th,False,False
P2,32,F,,5,2,16th,False,False
P2,32,G,,5,2,16th,False,False
P2,32,A,,5,2,16th,False,False
P2,32,G,,5,2,16th,False,False
P2,32,F,,5,2,16th,False,False
P2,32,G,,5,2,16th,False,False
P2,32,A,,5,2,16th,False,False
P2,32,G,,5,2,16th,False,False
P2,32,F,,5,2,16th,False,False
P2,32,G,,5,2,16th,False,False
P2,32,F,,5,2,16th,False,False
P2,32,E,,5,2,16th,False,False
P2,32,D,,5,2,16th,False,False
P2,32,C,1,5,2,16th,False,False
P2,32,D,,5,2,16th,False,False
P2,32,E,,5,2,16th,False,False
P2,33,F,,5,2,16th,False,False
P2,33,G,,5,2,16th,False,False
P2,33,A,,5,2,16th,False,False
P2,33,G,,5,2,16th,False,False
P2,33,F,,5,2,16th,False,False
P2,33,G,,5,2,16th,False,False
P2,33,A,,5,2,16th,False,False
P2,33,G,,5,2,16th,False,False
P2,33,F,,5,2,16th,False,False
P2,33,G,,5,2,16th,False,False
P2,33,F,,5,2,16th,False,False
P2,33,E,,5,2,16th,False,False
P2,33,D,,5,2,16th,False,False
P2,33,E,,5,2,16th,False,False
P2,33,D,,5,2,16th,False,False
P2,33,C,,5,2,16th,False,False
P2,34,B,-1,4,2,16th,False,False
P2,34,A,,4,2,16th,False,False
P2,34,B,-1,4,2,16th,False,False
P2,34,C,,5,2,16th,False,False
P2,34,D,,5,2,16th,False,False
P2,34,C,,5,2,16th,False,False
P2,34,D,,5,2,16th,False,False
P2,34,B,-1,4,2,16th,False,False
P2,34,E,,5,2,16th,False,False
P2,34,D,,5,2,16th,False,False
P2,34,E,,5,2,16th,False,False
P2,34,F,,5,2,16th,False,False
P2,34,G,,5,2,16th,False,False
P2,34,F,,5,2,16th,False,False
P2,34,G,,5,2,16th,False,False
P2,34,E,,5,2,16th,False,False
P2,35,A,,5,2,16th,False,False
P2,35,G,,5,2,16th,False,False
P2,35,A,,5,2,16th,False,False
P2,35,B,-1,5,2,16th,False,False
P2,35,C,,6,2,16th,False,False
P2,35,B,-1,5,2,16th,False,False
P2,35,C,,6,2,16th,False,False
P2,35,A,,5,2,16th,False,False
P2,35,D,,6,2,16th,False,False
P2,35,C,1,6,2,16th,False,False
P2,35,D,,6,2,16th,False,False
P2,35,E,,6,2,16th,False,False
P2,35,F,,6,2,16th,False,False
P2,35,E,,6,2,16th,False,False
P2,35,F,,6,2,16th,False,False
P2,35,D,,6,2,16th,False,False
P2,36,G,,6,6,eighth,True,False
P2,36,F,,6,2,16th,False,False
P2,36,E,,6,2,16th,False,False
P2,36,D,,6,2,16th,False,False
P2,36,C,1,6,2,16th,False,False
P2,36,B,,5,2,16th,False,False
P2,36,A,,5,6,eighth,True,False
P2,36,G,,5,2,16th,False,False
P2,36,F,,5,2,16th,False,False
P2,36,E,,5,2,16th,False,False
P2,36,D,,5,2,16th,False,False
P2,36,C,1,5,2,16th,False,False
P2,37,D,,5,4,eighth,False,False
P2,37,F,,5,2,16th,False,False
P2,37,E,,5,2,16th,False,False
P2,37,D,,5,4,eighth,False,False
P2,37,A,,5,2,16th,False,False
P2,37,G,,5,2,16th,False,False
P2,37,F,,5,4,eighth,False,False
P2,37,D,,6,4,eighth,False,False
P2,37,A,,5,2,16th,False,False
P2,37,G,,5,2,16th,False,False
P2,37,F,,5,2,16th,False,False
P2,37,E,,5,2,16th,False,False
P2,38,D,,5,4,eighth,False,False
P2,38,F,,5,2,16th,False,False
P2,38,E,,5,2,16th,False,False
P2,38,D,,5,4,eighth,False,False
P2,38,A,,5,2,16th,False,False
P2,38,G,,5,2,16th,False,False
P2,38,F,,5,4,eighth,False,False
P2,38,D,,6,4,eighth,False,False
P2,38,A,,4,2,16th,False,False
P2,38,B,,4,2,16th,False,False
P2,38,C,1,5,2,16th,False,False
P2,38,D,,5,2,16th,False,False
P2,39,E,,5,2,16th,False,False
P2,39,F,,5,2,16th,False,False
P2,39,G,,5,2,16th,False,False
P2,39,E,,5,2,16th,False,False
P2,39,F,,5,2,16th,False,False
P2,39,D,,5,2,16th,False,False
P2,39,A,,4,2,16th,False,False
P2,39,D,,5,2,16th,False,False
P2,39,E,,5,2,16th,False,False
P2,39,F,,5,2,16th,False,False
P2,39,G,,5,2,16th,False,False
P2,39,E,,5,2,16th,False,False
P2,39,F,,5,2,16th,False,False
P2,39,D,,5,2,16th,False,False
P2,39,A,,5,4,eighth,False,False
P2,40,G,,5,2,16th,False,False
P2,40,F,,5,2,16th,False,False
P2,40,E,,5,2,16th,False,False
P2,40,D,,5,2,16th,False,False
P2,40,A,,4,4,eighth,False,False
P2,40,C,1,5,4,eighth,False,False
P2,40,D,,5,2,16th,False,False
P2,40,F,,5,2,16th,False,False
P2,40,G,,5,2,16th,False,False
P2,40,A,,5,2,16th,False,False
P2,40,B,,5,2,16th,False,False
P2,40,C,1,6,2,16th,False,False
P2,40,D,,6,2,16th,False,False
P2,40,E,,6,2,16th,False,False
P2,41,F,,6,2,16th,False,False
P2,41,E,,6,2,16th,False,False
P2,41,D,,6,2,16th,False,False
P2,41,E,,6,2,16th,False,False
P2,41,F,,6,2,16th,False,False
P2,41,E,,6,2,16th,False,False
P2,41,D,,6,2,16th,False,False
P2,41,E,,6,2,16th,False,False
P2,41,F,,6,2,16th,False,False
P2,41,G,,6,2,16th,False,False
P2,41,F,,6,2,16th,False,False
P2,41,E,,6,2,16th,False,False
P2,41,D,,6,2,16th,False,False
P2,41,C,1,6,2,16th,False,False
P2,41,D,,6,2,16th,False,False
P2,41,E,,6,2,16th,False,False
P2,42,F,,6,2,16th,False,False
P2,42,E,,6,2,16th,False,False
P2,42,D,,6,2,16th,False,False
P2,42,E,,6,2,16th,False,False
P2,42,F,,6,2,16th,False,False
P2,42,E,,6,2,16th,False,False
P2,42,D,,6,2,16th,False,False
P2,42,E,,6,2,16th,False,False
P2,42,F,,6,2,16th,False,False
P2,42,G,,6,2,16th,False,False
P2,42,F,,6,2,16th,False,False
P2,42,E,,6,2,16th,False,False
P2,42,D,,6,4,eighth,False,False
P2,42,D,,6,4,eighth,False,False
P2,43,D,,6,4,eighth,False,False
P2,43,B,,5,2,16th,False,False
P2,43,C,,6,2,16th,False,False
P2,43,D,,6,4,eighth,False,False
